timestamp,Close_Price
2020-08-28 13:19:00+05:30,112.2
2020-08-28 13:20:00+05:30,112.15
2020-08-28 13:21:00+05:30,112.1
2020-08-28 13:22:00+05:30,112.05
2020-08-28 13:23:00+05:30,112.05
2020-08-28 13:24:00+05:30,112.15
2020-08-28 13:25:00+05:30,112.15
2020-08-28 13:26:00+05:30,112.1
2020-08-28 13:27:00+05:30,112.1
2020-08-28 13:28:00+05:30,112.05
2020-08-28 13:29:00+05:30,112.1
2020-08-28 13:30:00+05:30,112.1
2020-08-28 13:31:00+05:30,112.1
2020-08-28 13:32:00+05:30,112.05
2020-08-28 13:33:00+05:30,112
2020-08-28 13:34:00+05:30,112
2020-08-28 13:35:00+05:30,111.95
2020-08-28 13:36:00+05:30,111.95
2020-08-28 13:37:00+05:30,111.9
2020-08-28 13:38:00+05:30,112
2020-08-28 13:39:00+05:30,112
2020-08-28 13:40:00+05:30,111.95
2020-08-28 13:41:00+05:30,112.05
2020-08-28 13:42:00+05:30,112.2
2020-08-28 13:43:00+05:30,112.25
2020-08-28 13:44:00+05:30,112.3
2020-08-28 13:45:00+05:30,112.3
2020-08-28 13:46:00+05:30,112.25
2020-08-28 13:47:00+05:30,112.2
2020-08-28 13:48:00+05:30,112.2
2020-08-28 13:49:00+05:30,112.5
2020-08-28 13:50:00+05:30,112.5
2020-08-28 13:51:00+05:30,112.5
2020-08-28 13:52:00+05:30,112.5
2020-08-28 13:53:00+05:30,112.55
2020-08-28 13:54:00+05:30,112.6
2020-08-28 13:55:00+05:30,112.5
2020-08-28 13:56:00+05:30,112.45
2020-08-28 13:57:00+05:30,112.4
2020-08-28 13:58:00+05:30,112.35
2020-08-28 13:59:00+05:30,112.35
2020-08-28 14:00:00+05:30,112.4
2020-08-28 14:01:00+05:30,112.15
2020-08-28 14:02:00+05:30,112.3
2020-08-28 14:03:00+05:30,112.25
2020-08-28 14:04:00+05:30,112.1
2020-08-28 14:05:00+05:30,112.05
2020-08-28 14:06:00+05:30,112.2
2020-08-28 14:07:00+05:30,111.9
2020-08-28 14:08:00+05:30,111.75
2020-08-28 14:09:00+05:30,111.9
2020-08-28 14:10:00+05:30,111.9
2020-08-28 14:11:00+05:30,111.95
2020-08-28 14:12:00+05:30,112
2020-08-28 14:13:00+05:30,112
2020-08-28 14:14:00+05:30,112.05
2020-08-28 14:15:00+05:30,112
2020-08-28 14:16:00+05:30,112
2020-08-28 14:17:00+05:30,111.95
2020-08-28 14:18:00+05:30,111.9
2020-08-28 14:19:00+05:30,111.75
2020-08-28 14:20:00+05:30,111.8
2020-08-28 14:21:00+05:30,111.8
2020-08-28 14:22:00+05:30,111.85
2020-08-28 14:23:00+05:30,111.9
2020-08-28 14:24:00+05:30,111.7
2020-08-28 14:25:00+05:30,111.75
2020-08-28 14:26:00+05:30,111.85
2020-08-28 14:27:00+05:30,111.8
2020-08-28 14:28:00+05:30,111.8
2020-08-28 14:29:00+05:30,111.75
2020-08-28 14:30:00+05:30,111.75
2020-08-28 14:31:00+05:30,111.75
2020-08-28 14:32:00+05:30,112
2020-08-28 14:33:00+05:30,112.15
2020-08-28 14:34:00+05:30,112.3
2020-08-28 14:35:00+05:30,112.25
2020-08-28 14:36:00+05:30,112.1
2020-08-28 14:37:00+05:30,112.15
2020-08-28 14:38:00+05:30,112.15
2020-08-28 14:39:00+05:30,112.15
2020-08-28 14:40:00+05:30,112
2020-08-28 14:41:00+05:30,111.9
2020-08-28 14:42:00+05:30,112
2020-08-28 14:43:00+05:30,111.9
2020-08-28 14:44:00+05:30,111.9
2020-08-28 14:45:00+05:30,111.9
2020-08-28 14:46:00+05:30,111.95
2020-08-28 14:47:00+05:30,111.9
2020-08-28 14:48:00+05:30,111.95
2020-08-28 14:49:00+05:30,111.75
2020-08-28 14:50:00+05:30,111.8
2020-08-28 14:51:00+05:30,111.75
2020-08-28 14:52:00+05:30,111.85
2020-08-28 14:53:00+05:30,111.8
2020-08-28 14:54:00+05:30,111.8
2020-08-28 14:55:00+05:30,111.8
2020-08-28 14:56:00+05:30,111.9
2020-08-28 14:57:00+05:30,112.05
2020-08-28 14:58:00+05:30,111.95
2020-08-28 14:59:00+05:30,111.75
2020-08-28 15:00:00+05:30,111.65
2020-08-28 15:01:00+05:30,111.5
2020-08-28 15:02:00+05:30,111.45
2020-08-28 15:03:00+05:30,111.4
2020-08-28 15:04:00+05:30,111.45
2020-08-28 15:05:00+05:30,111.5
2020-08-28 15:06:00+05:30,111.7
2020-08-28 15:07:00+05:30,111.7
2020-08-28 15:08:00+05:30,111.65
2020-08-28 15:09:00+05:30,111.65
2020-08-28 15:10:00+05:30,111.4
2020-08-28 15:11:00+05:30,111.35
2020-08-28 15:12:00+05:30,111.5
2020-08-28 15:13:00+05:30,111.55
2020-08-28 15:14:00+05:30,111.65
2020-08-28 15:15:00+05:30,111.6
2020-08-28 15:16:00+05:30,111.65
2020-08-28 15:17:00+05:30,111.5
2020-08-28 15:18:00+05:30,111.55
2020-08-28 15:19:00+05:30,111.55
2020-08-28 15:20:00+05:30,111.5
2020-08-28 15:21:00+05:30,111.55
2020-08-28 15:22:00+05:30,111.55
2020-08-28 15:23:00+05:30,111.5
2020-08-28 15:24:00+05:30,111.65
2020-08-28 15:25:00+05:30,111.55
2020-08-28 15:26:00+05:30,111.55
2020-08-28 15:27:00+05:30,111.55
2020-08-28 15:28:00+05:30,111.65
2020-08-28 15:29:00+05:30,111.7
2020-08-03 09:15:00+05:30,100.4
2020-08-03 09:16:00+05:30,100.65
2020-08-03 09:17:00+05:30,100.6
2020-08-03 09:18:00+05:30,100.65
2020-08-03 09:19:00+05:30,100.6
2020-08-03 09:20:00+05:30,100.3
2020-08-03 09:21:00+05:30,100.45
2020-08-03 09:22:00+05:30,100.85
2020-08-03 09:23:00+05:30,100.85
2020-08-03 09:24:00+05:30,100.85
2020-08-03 09:25:00+05:30,100.75
2020-08-03 09:26:00+05:30,101
2020-08-03 09:27:00+05:30,101.05
2020-08-03 09:28:00+05:30,101.25
2020-08-03 09:29:00+05:30,100.95
2020-08-03 09:30:00+05:30,100.8
2020-08-03 09:31:00+05:30,101
2020-08-03 09:32:00+05:30,100.7
2020-08-03 09:33:00+05:30,100.7
2020-08-03 09:34:00+05:30,101
2020-08-03 09:35:00+05:30,101.15
2020-08-03 09:36:00+05:30,101.25
2020-08-03 09:37:00+05:30,101.3
2020-08-03 09:38:00+05:30,101.6
2020-08-03 09:39:00+05:30,101.45
2020-08-03 09:40:00+05:30,101.5
2020-08-03 09:41:00+05:30,101.55
2020-08-03 09:42:00+05:30,101.45
2020-08-03 09:43:00+05:30,101.55
2020-08-03 09:44:00+05:30,101.55
2020-08-03 09:45:00+05:30,101.55
2020-08-03 09:46:00+05:30,101.2
2020-08-03 09:47:00+05:30,101.25
2020-08-03 09:48:00+05:30,101.25
2020-08-03 09:49:00+05:30,101.3
2020-08-03 09:50:00+05:30,101
2020-08-03 09:51:00+05:30,101.1
2020-08-03 09:52:00+05:30,101.15
2020-08-03 09:53:00+05:30,101.05
2020-08-03 09:54:00+05:30,100.95
2020-08-03 09:55:00+05:30,100.65
2020-08-03 09:56:00+05:30,100.8
2020-08-03 09:57:00+05:30,100.8
2020-08-03 09:58:00+05:30,100.85
2020-08-03 09:59:00+05:30,100.75
2020-08-03 10:00:00+05:30,100.7
2020-08-03 10:01:00+05:30,100.9
2020-08-03 10:02:00+05:30,100.95
2020-08-03 10:03:00+05:30,101.15
2020-08-03 10:04:00+05:30,100.95
2020-08-03 10:05:00+05:30,101
2020-08-03 10:06:00+05:30,101.1
2020-08-03 10:07:00+05:30,101.05
2020-08-03 10:08:00+05:30,101
2020-08-03 10:09:00+05:30,100.95
2020-08-03 10:10:00+05:30,100.95
2020-08-03 10:11:00+05:30,100.85
2020-08-03 10:12:00+05:30,100.8
2020-08-03 10:13:00+05:30,100.9
2020-08-03 10:14:00+05:30,100.85
2020-08-03 10:15:00+05:30,100.9
2020-08-03 10:16:00+05:30,101.15
2020-08-03 10:17:00+05:30,101.05
2020-08-03 10:18:00+05:30,101
2020-08-03 10:19:00+05:30,101.05
2020-08-03 10:20:00+05:30,101.15
2020-08-03 10:21:00+05:30,101.25
2020-08-03 10:22:00+05:30,101.2
2020-08-03 10:23:00+05:30,101.25
2020-08-03 10:24:00+05:30,101.25
2020-08-03 10:25:00+05:30,101.25
2020-08-03 10:26:00+05:30,101.15
2020-08-03 10:27:00+05:30,101.4
2020-08-03 10:28:00+05:30,101.4
2020-08-03 10:29:00+05:30,101.35
2020-08-03 10:30:00+05:30,101.6
2020-08-03 10:31:00+05:30,101.6
2020-08-03 10:32:00+05:30,101.5
2020-08-03 10:33:00+05:30,101.45
2020-08-03 10:34:00+05:30,101.3
2020-08-03 10:35:00+05:30,101.65
2020-08-03 10:36:00+05:30,101.55
2020-08-03 10:37:00+05:30,101.5
2020-08-03 10:38:00+05:30,101.5
2020-08-03 10:39:00+05:30,101.55
2020-08-03 10:40:00+05:30,101.35
2020-08-03 10:41:00+05:30,101.3
2020-08-03 10:42:00+05:30,101.35
2020-08-03 10:43:00+05:30,101.5
2020-08-03 10:44:00+05:30,101.5
2020-08-03 10:45:00+05:30,101.5
2020-08-03 10:46:00+05:30,101.8
2020-08-03 10:47:00+05:30,101.8
2020-08-03 10:48:00+05:30,101.7
2020-08-03 10:49:00+05:30,101.65
2020-08-03 10:50:00+05:30,101.75
2020-08-03 10:51:00+05:30,101.7
2020-08-03 10:52:00+05:30,101.8
2020-08-03 10:53:00+05:30,102.1
2020-08-03 10:54:00+05:30,102
2020-08-03 10:55:00+05:30,102.15
2020-08-03 10:56:00+05:30,102.15
2020-08-03 10:57:00+05:30,102.2
2020-08-03 10:58:00+05:30,102.15
2020-08-03 10:59:00+05:30,102.2
2020-08-03 11:00:00+05:30,102.2
2020-08-03 11:01:00+05:30,102.35
2020-08-03 11:02:00+05:30,102.45
2020-08-03 11:03:00+05:30,102.5
2020-08-03 11:04:00+05:30,102.5
2020-08-03 11:05:00+05:30,102.25
2020-08-03 11:06:00+05:30,102.25
2020-08-03 11:07:00+05:30,102.3
2020-08-03 11:08:00+05:30,102.3
2020-08-03 11:09:00+05:30,102.15
2020-08-03 11:10:00+05:30,102.15
2020-08-03 11:11:00+05:30,102.2
2020-08-03 11:12:00+05:30,102.2
2020-08-03 11:13:00+05:30,102.1
2020-08-03 11:14:00+05:30,102.1
2020-08-03 11:15:00+05:30,102.1
2020-08-03 11:16:00+05:30,102.05
2020-08-03 11:17:00+05:30,102.2
2020-08-03 11:18:00+05:30,102.1
2020-08-03 11:19:00+05:30,102.2
2020-08-03 11:20:00+05:30,102
2020-08-03 11:21:00+05:30,101.95
2020-08-03 11:22:00+05:30,101.9
2020-08-03 11:23:00+05:30,101.95
2020-08-03 11:24:00+05:30,102.05
2020-08-03 11:25:00+05:30,102
2020-08-03 11:26:00+05:30,102
2020-08-03 11:27:00+05:30,101.8
2020-08-03 11:28:00+05:30,101.75
2020-08-03 11:29:00+05:30,102.05
2020-08-03 11:30:00+05:30,102.1
2020-08-03 11:31:00+05:30,101.85
2020-08-03 11:32:00+05:30,101.8
2020-08-03 11:33:00+05:30,101.75
2020-08-03 11:34:00+05:30,101.8
2020-08-03 11:35:00+05:30,101.8
2020-08-03 11:36:00+05:30,101.85
2020-08-03 11:37:00+05:30,101.9
2020-08-03 11:38:00+05:30,101.85
2020-08-03 11:39:00+05:30,101.8
2020-08-03 11:40:00+05:30,101.8
2020-08-03 11:41:00+05:30,101.7
2020-08-03 11:42:00+05:30,101.8
2020-08-03 11:43:00+05:30,101.85
2020-08-03 11:44:00+05:30,101.85
2020-08-03 11:45:00+05:30,101.9
2020-08-03 11:46:00+05:30,101.8
2020-08-03 11:47:00+05:30,101.65
2020-08-03 11:48:00+05:30,101.7
2020-08-03 11:49:00+05:30,101.65
2020-08-03 11:50:00+05:30,101.6
2020-08-03 11:51:00+05:30,101.65
2020-08-03 11:52:00+05:30,101.55
2020-08-03 11:53:00+05:30,101.65
2020-08-03 11:54:00+05:30,101.6
2020-08-03 11:55:00+05:30,101.6
2020-08-03 11:56:00+05:30,101.6
2020-08-03 11:57:00+05:30,101.6
2020-08-03 11:58:00+05:30,101.55
2020-08-03 11:59:00+05:30,101.65
2020-08-03 12:00:00+05:30,101.65
2020-08-03 12:01:00+05:30,101.7
2020-08-03 12:02:00+05:30,101.55
2020-08-03 12:03:00+05:30,101.6
2020-08-03 12:04:00+05:30,101.65
2020-08-03 12:05:00+05:30,101.7
2020-08-03 12:06:00+05:30,101.65
2020-08-03 12:07:00+05:30,101.45
2020-08-03 12:08:00+05:30,101.45
2020-08-03 12:09:00+05:30,101.5
2020-08-03 12:10:00+05:30,101.5
2020-08-03 12:11:00+05:30,101.45
2020-08-03 12:12:00+05:30,101.45
2020-08-03 12:13:00+05:30,101.35
2020-08-03 12:14:00+05:30,101.4
2020-08-03 12:15:00+05:30,101.4
2020-08-03 12:16:00+05:30,101.4
2020-08-03 12:17:00+05:30,101.45
2020-08-03 12:18:00+05:30,101.45
2020-08-03 12:19:00+05:30,101.4
2020-08-03 12:20:00+05:30,101.35
2020-08-03 12:21:00+05:30,101.35
2020-08-03 12:22:00+05:30,101.25
2020-08-03 12:23:00+05:30,101.45
2020-08-03 12:24:00+05:30,101.55
2020-08-03 12:25:00+05:30,101.5
2020-08-03 12:26:00+05:30,101.1
2020-08-03 12:27:00+05:30,101
2020-08-03 12:28:00+05:30,100.95
2020-08-03 12:29:00+05:30,100.9
2020-08-03 12:30:00+05:30,100.9
2020-08-03 12:31:00+05:30,100.95
2020-08-03 12:32:00+05:30,101.1
2020-08-03 12:33:00+05:30,100.9
2020-08-03 12:34:00+05:30,100.95
2020-08-03 12:35:00+05:30,100.75
2020-08-03 12:36:00+05:30,100.8
2020-08-03 12:37:00+05:30,100.8
2020-08-03 12:38:00+05:30,100.85
2020-08-03 12:39:00+05:30,100.8
2020-08-03 12:40:00+05:30,100.7
2020-08-03 12:41:00+05:30,100.65
2020-08-03 12:42:00+05:30,100.7
2020-08-03 12:43:00+05:30,100.85
2020-08-03 12:44:00+05:30,100.85
2020-08-03 12:45:00+05:30,100.75
2020-08-03 12:46:00+05:30,100.8
2020-08-03 12:47:00+05:30,100.9
2020-08-03 12:48:00+05:30,100.9
2020-08-03 12:49:00+05:30,100.9
2020-08-03 12:50:00+05:30,101.1
2020-08-03 12:51:00+05:30,101.05
2020-08-03 12:52:00+05:30,101.1
2020-08-03 12:53:00+05:30,101.1
2020-08-03 12:54:00+05:30,101.05
2020-08-03 12:55:00+05:30,100.95
2020-08-03 12:56:00+05:30,100.95
2020-08-03 12:57:00+05:30,101
2020-08-03 12:58:00+05:30,100.85
2020-08-03 12:59:00+05:30,100.7
2020-08-03 13:00:00+05:30,100.75
2020-08-03 13:01:00+05:30,100.9
2020-08-03 13:02:00+05:30,100.95
2020-08-03 13:03:00+05:30,100.95
2020-08-03 13:04:00+05:30,100.85
2020-08-03 13:05:00+05:30,100.8
2020-08-03 13:06:00+05:30,100.8
2020-08-03 13:07:00+05:30,100.75
2020-08-03 13:08:00+05:30,100.7
2020-08-03 13:09:00+05:30,100.85
2020-08-03 13:10:00+05:30,100.75
2020-08-03 13:11:00+05:30,100.85
2020-08-03 13:12:00+05:30,100.85
2020-08-03 13:13:00+05:30,100.8
2020-08-03 13:14:00+05:30,100.8
2020-08-03 13:15:00+05:30,100.9
2020-08-03 13:16:00+05:30,101.05
2020-08-03 13:17:00+05:30,101.05
2020-08-03 13:18:00+05:30,101.05
2020-08-03 13:19:00+05:30,101.1
2020-08-03 13:20:00+05:30,101.1
2020-08-03 13:21:00+05:30,101.1
2020-08-03 13:22:00+05:30,101.1
2020-08-03 13:23:00+05:30,101
2020-08-03 13:24:00+05:30,101.05
2020-08-03 13:25:00+05:30,101.05
2020-08-03 13:26:00+05:30,101.1
2020-08-03 13:27:00+05:30,101.05
2020-08-03 13:28:00+05:30,101.15
2020-08-03 13:29:00+05:30,101.2
2020-08-03 13:30:00+05:30,101.15
2020-08-03 13:31:00+05:30,101.2
2020-08-03 13:32:00+05:30,101.3
2020-08-03 13:33:00+05:30,101.15
2020-08-03 13:34:00+05:30,101.15
2020-08-03 13:35:00+05:30,101.15
2020-08-03 13:36:00+05:30,101.05
2020-08-03 13:37:00+05:30,101
2020-08-03 13:38:00+05:30,101.05
2020-08-03 13:39:00+05:30,101
2020-08-03 13:40:00+05:30,101.05
2020-08-03 13:41:00+05:30,101
2020-08-03 13:42:00+05:30,101.05
2020-08-03 13:43:00+05:30,101
2020-08-03 13:44:00+05:30,101.1
2020-08-03 13:45:00+05:30,101.25
2020-08-03 13:46:00+05:30,101.05
2020-08-03 13:47:00+05:30,100.9
2020-08-03 13:48:00+05:30,101.1
2020-08-03 13:49:00+05:30,101.2
2020-08-03 13:50:00+05:30,101.1
2020-08-03 13:51:00+05:30,101.2
2020-08-03 13:52:00+05:30,101.2
2020-08-03 13:53:00+05:30,101.25
2020-08-03 13:54:00+05:30,101.2
2020-08-03 13:55:00+05:30,101.2
2020-08-03 13:56:00+05:30,101.1
2020-08-03 13:57:00+05:30,100.95
2020-08-03 13:58:00+05:30,100.95
2020-08-03 13:59:00+05:30,101.05
2020-08-03 14:00:00+05:30,101.1
2020-08-03 14:01:00+05:30,101.2
2020-08-03 14:02:00+05:30,101
2020-08-03 14:03:00+05:30,101.1
2020-08-03 14:04:00+05:30,100.9
2020-08-03 14:05:00+05:30,100.7
2020-08-03 14:06:00+05:30,100.75
2020-08-03 14:07:00+05:30,100.75
2020-08-03 14:08:00+05:30,100.9
2020-08-03 14:09:00+05:30,100.9
2020-08-03 14:10:00+05:30,101.25
2020-08-03 14:11:00+05:30,101.4
2020-08-03 14:12:00+05:30,101.4
2020-08-03 14:13:00+05:30,101.3
2020-08-03 14:14:00+05:30,101.35
2020-08-03 14:15:00+05:30,101.35
2020-08-03 14:16:00+05:30,101.35
2020-08-03 14:17:00+05:30,101.2
2020-08-03 14:18:00+05:30,101.3
2020-08-03 14:19:00+05:30,101.2
2020-08-03 14:20:00+05:30,101.3
2020-08-03 14:21:00+05:30,101.1
2020-08-03 14:22:00+05:30,101.15
2020-08-03 14:23:00+05:30,101.05
2020-08-03 14:24:00+05:30,101.15
2020-08-03 14:25:00+05:30,101.1
2020-08-03 14:26:00+05:30,101
2020-08-03 14:27:00+05:30,100.75
2020-08-03 14:28:00+05:30,100.8
2020-08-03 14:29:00+05:30,100.7
2020-08-03 14:30:00+05:30,100.85
2020-08-03 14:31:00+05:30,100.85
2020-08-03 14:32:00+05:30,100.8
2020-08-03 14:33:00+05:30,100.9
2020-08-03 14:34:00+05:30,100.85
2020-08-03 14:35:00+05:30,100.85
2020-08-03 14:36:00+05:30,100.85
2020-08-03 14:37:00+05:30,100.85
2020-08-03 14:38:00+05:30,100.9
2020-08-03 14:39:00+05:30,100.85
2020-08-03 14:40:00+05:30,100.85
2020-08-03 14:41:00+05:30,100.7
2020-08-03 14:42:00+05:30,100.75
2020-08-03 14:43:00+05:30,100.85
2020-08-03 14:44:00+05:30,100.7
2020-08-03 14:45:00+05:30,100.75
2020-08-03 14:46:00+05:30,100.55
2020-08-03 14:47:00+05:30,100.6
2020-08-03 14:48:00+05:30,100.6
2020-08-03 14:49:00+05:30,100.65
2020-08-03 14:50:00+05:30,100.75
2020-08-03 14:51:00+05:30,100.75
2020-08-03 14:52:00+05:30,100.7
2020-08-03 14:53:00+05:30,100.85
2020-08-03 14:54:00+05:30,100.8
2020-08-03 14:55:00+05:30,101.05
2020-08-03 14:56:00+05:30,101.15
2020-08-03 14:57:00+05:30,101.3
2020-08-03 14:58:00+05:30,101.2
2020-08-03 14:59:00+05:30,100.95
2020-08-03 15:00:00+05:30,100.85
2020-08-03 15:01:00+05:30,100.8
2020-08-03 15:02:00+05:30,100.65
2020-08-03 15:03:00+05:30,100.7
2020-08-03 15:04:00+05:30,100.7
2020-08-03 15:05:00+05:30,100.7
2020-08-03 15:06:00+05:30,100.75
2020-08-03 15:07:00+05:30,100.7
2020-08-03 15:08:00+05:30,100.7
2020-08-03 15:09:00+05:30,100.65
2020-08-03 15:10:00+05:30,100.5
2020-08-03 15:11:00+05:30,100.35
2020-08-03 15:12:00+05:30,100.55
2020-08-03 15:13:00+05:30,100.55
2020-08-03 15:14:00+05:30,100.35
2020-08-03 15:15:00+05:30,100.35
2020-08-03 15:16:00+05:30,100.4
2020-08-03 15:17:00+05:30,100.35
2020-08-03 15:18:00+05:30,100.3
2020-08-03 15:19:00+05:30,100.25
2020-08-03 15:20:00+05:30,100.2
2020-08-03 15:21:00+05:30,100.25
2020-08-03 15:22:00+05:30,100.2
2020-08-03 15:23:00+05:30,100.4
2020-08-03 15:24:00+05:30,100.4
2020-08-03 15:25:00+05:30,100.3
2020-08-03 15:26:00+05:30,100.35
2020-08-03 15:27:00+05:30,100.5
2020-08-03 15:28:00+05:30,100.4
2020-08-03 15:29:00+05:30,100.4
2020-08-04 09:15:00+05:30,101.55
2020-08-04 09:16:00+05:30,101.25
2020-08-04 09:17:00+05:30,101.35
2020-08-04 09:18:00+05:30,101
2020-08-04 09:19:00+05:30,100.45
2020-08-04 09:20:00+05:30,100.7
2020-08-04 09:21:00+05:30,100.6
2020-08-04 09:22:00+05:30,100.5
2020-08-04 09:23:00+05:30,100.75
2020-08-04 09:24:00+05:30,100.8
2020-08-04 09:25:00+05:30,100.55
2020-08-04 09:26:00+05:30,100.55
2020-08-04 09:27:00+05:30,100.55
2020-08-04 09:28:00+05:30,100.65
2020-08-04 09:29:00+05:30,100.7
2020-08-04 09:30:00+05:30,100.35
2020-08-04 09:31:00+05:30,100.5
2020-08-04 09:32:00+05:30,100.5
2020-08-04 09:33:00+05:30,100.6
2020-08-04 09:34:00+05:30,100.7
2020-08-04 09:35:00+05:30,100.7
2020-08-04 09:36:00+05:30,100.75
2020-08-04 09:37:00+05:30,100.65
2020-08-04 09:38:00+05:30,100.85
2020-08-04 09:39:00+05:30,100.9
2020-08-04 09:40:00+05:30,100.9
2020-08-04 09:41:00+05:30,100.9
2020-08-04 09:42:00+05:30,101.2
2020-08-04 09:43:00+05:30,101.25
2020-08-04 09:44:00+05:30,101.25
2020-08-04 09:45:00+05:30,101.2
2020-08-04 09:46:00+05:30,101.15
2020-08-04 09:47:00+05:30,101.15
2020-08-04 09:48:00+05:30,101.25
2020-08-04 09:49:00+05:30,101.2
2020-08-04 09:50:00+05:30,101
2020-08-04 09:51:00+05:30,101.2
2020-08-04 09:52:00+05:30,101.15
2020-08-04 09:53:00+05:30,101.15
2020-08-04 09:54:00+05:30,101
2020-08-04 09:55:00+05:30,101.1
2020-08-04 09:56:00+05:30,101.1
2020-08-04 09:57:00+05:30,101.05
2020-08-04 09:58:00+05:30,100.9
2020-08-04 09:59:00+05:30,100.95
2020-08-04 10:00:00+05:30,100.95
2020-08-04 10:01:00+05:30,100.9
2020-08-04 10:02:00+05:30,100.85
2020-08-04 10:03:00+05:30,100.85
2020-08-04 10:04:00+05:30,100.85
2020-08-04 10:05:00+05:30,100.9
2020-08-04 10:06:00+05:30,100.8
2020-08-04 10:07:00+05:30,100.9
2020-08-04 10:08:00+05:30,100.85
2020-08-04 10:09:00+05:30,100.85
2020-08-04 10:10:00+05:30,100.75
2020-08-04 10:11:00+05:30,100.8
2020-08-04 10:12:00+05:30,100.8
2020-08-04 10:13:00+05:30,100.85
2020-08-04 10:14:00+05:30,100.9
2020-08-04 10:15:00+05:30,100.85
2020-08-04 10:16:00+05:30,100.85
2020-08-04 10:17:00+05:30,100.8
2020-08-04 10:18:00+05:30,100.8
2020-08-04 10:19:00+05:30,100.8
2020-08-04 10:20:00+05:30,100.8
2020-08-04 10:21:00+05:30,100.8
2020-08-04 10:22:00+05:30,100.75
2020-08-04 10:23:00+05:30,100.75
2020-08-04 10:24:00+05:30,100.8
2020-08-04 10:25:00+05:30,100.8
2020-08-04 10:26:00+05:30,100.8
2020-08-04 10:27:00+05:30,100.85
2020-08-04 10:28:00+05:30,100.95
2020-08-04 10:29:00+05:30,100.95
2020-08-04 10:30:00+05:30,101
2020-08-04 10:31:00+05:30,101.05
2020-08-04 10:32:00+05:30,101.15
2020-08-04 10:33:00+05:30,101.2
2020-08-04 10:34:00+05:30,101.05
2020-08-04 10:35:00+05:30,101.05
2020-08-04 10:36:00+05:30,101.05
2020-08-04 10:37:00+05:30,101.15
2020-08-04 10:38:00+05:30,101.05
2020-08-04 10:39:00+05:30,101.05
2020-08-04 10:40:00+05:30,101
2020-08-04 10:41:00+05:30,100.9
2020-08-04 10:42:00+05:30,100.85
2020-08-04 10:43:00+05:30,100.8
2020-08-04 10:44:00+05:30,100.8
2020-08-04 10:45:00+05:30,100.85
2020-08-04 10:46:00+05:30,100.6
2020-08-04 10:47:00+05:30,100.6
2020-08-04 10:48:00+05:30,100.7
2020-08-04 10:49:00+05:30,100.8
2020-08-04 10:50:00+05:30,100.7
2020-08-04 10:51:00+05:30,100.7
2020-08-04 10:52:00+05:30,100.7
2020-08-04 10:53:00+05:30,100.7
2020-08-04 10:54:00+05:30,100.75
2020-08-04 10:55:00+05:30,100.55
2020-08-04 10:56:00+05:30,100.5
2020-08-04 10:57:00+05:30,100.45
2020-08-04 10:58:00+05:30,100.5
2020-08-04 10:59:00+05:30,100.5
2020-08-04 11:00:00+05:30,100.4
2020-08-04 11:01:00+05:30,100.4
2020-08-04 11:02:00+05:30,100.45
2020-08-04 11:03:00+05:30,100.35
2020-08-04 11:04:00+05:30,100.45
2020-08-04 11:05:00+05:30,100.4
2020-08-04 11:06:00+05:30,100.4
2020-08-04 11:07:00+05:30,100.5
2020-08-04 11:08:00+05:30,100.6
2020-08-04 11:09:00+05:30,100.65
2020-08-04 11:10:00+05:30,100.65
2020-08-04 11:11:00+05:30,100.65
2020-08-04 11:12:00+05:30,100.6
2020-08-04 11:13:00+05:30,100.5
2020-08-04 11:14:00+05:30,100.45
2020-08-04 11:15:00+05:30,100.5
2020-08-04 11:16:00+05:30,100.5
2020-08-04 11:17:00+05:30,100.55
2020-08-04 11:18:00+05:30,100.6
2020-08-04 11:19:00+05:30,100.6
2020-08-04 11:20:00+05:30,100.65
2020-08-04 11:21:00+05:30,100.7
2020-08-04 11:22:00+05:30,100.75
2020-08-04 11:23:00+05:30,100.65
2020-08-04 11:24:00+05:30,100.75
2020-08-04 11:25:00+05:30,100.65
2020-08-04 11:26:00+05:30,100.65
2020-08-04 11:27:00+05:30,100.7
2020-08-04 11:28:00+05:30,100.75
2020-08-04 11:29:00+05:30,100.7
2020-08-04 11:30:00+05:30,100.8
2020-08-04 11:31:00+05:30,100.75
2020-08-04 11:32:00+05:30,100.7
2020-08-04 11:33:00+05:30,100.7
2020-08-04 11:34:00+05:30,100.65
2020-08-04 11:35:00+05:30,100.65
2020-08-04 11:36:00+05:30,100.6
2020-08-04 11:37:00+05:30,100.6
2020-08-04 11:38:00+05:30,100.75
2020-08-04 11:39:00+05:30,100.85
2020-08-04 11:40:00+05:30,100.9
2020-08-04 11:41:00+05:30,101
2020-08-04 11:42:00+05:30,100.95
2020-08-04 11:43:00+05:30,100.85
2020-08-04 11:44:00+05:30,101
2020-08-04 11:45:00+05:30,101
2020-08-04 11:46:00+05:30,101
2020-08-04 11:47:00+05:30,100.9
2020-08-04 11:48:00+05:30,100.8
2020-08-04 11:49:00+05:30,100.8
2020-08-04 11:50:00+05:30,100.8
2020-08-04 11:51:00+05:30,100.75
2020-08-04 11:52:00+05:30,100.85
2020-08-04 11:53:00+05:30,100.95
2020-08-04 11:54:00+05:30,100.9
2020-08-04 11:55:00+05:30,100.8
2020-08-04 11:56:00+05:30,100.95
2020-08-04 11:57:00+05:30,101.05
